source,artwork,image,century
frick,7610,7610,17
frick,7611,7611,17
frick,7612,7612,0
frick,7613,7613,13
frick,7614,7614,15
frick,7615,7615,16
frick,7616,7616,13
frick,7617,7617,17
frick,7618,7618,16
frick,7619,7619,17
frick,7620,7620,16
frick,7621,7621,18
frick,7622,7622,16
frick,7623,7623,16
frick,7624,7624,16
frick,7625,7625,16
frick,7626,7626,18
frick,7627,7627,18
frick,7628,7628,16
frick,7629,7629,15
frick,7630,7630,16
frick,7631,7631,16
frick,7632,7632,17
frick,7633,7633,17
frick,7634,7634,17
frick,7635,7635,0
frick,7636,7636,16
frick,7637,7637,17
frick,7638,7638,16
frick,7639,7639,17
frick,7640,7640,18
frick,7641,7641,16
frick,7642,7642,16
frick,7643,7643,16
frick,7644,7644,16
frick,7645,7645,16
frick,7646,7646,16
frick,7647,7647,16
frick,7648,7648,17
frick,7649,7649,17
frick,7792,7792,0
frick,7792,7792a,0
frick,7792,7792b,0
frick,7792,7792c,0
frick,7792,7792d,0
frick,7792,7792e,0
frick,7792,7792f,0
frick,7792,7792g,0
frick,7792,7792h,0
frick,7793,7793,0
frick,7793,7793a,0
frick,7793,7793b,0
frick,7793,7793c,0
frick,7793,7793d,0
frick,7794,7794,13
frick,7794,7794a,13
frick,7795,7795,0
frick,7795,7795a,0
frick,7796,7796,13
frick,7796,7796a,13
frick,7796,7796b,13
frick,7796,7796c,13
frick,7796,7796d,13
frick,7796,7796e,13
frick,7796,7796f,13
frick,7796,7796g,13
frick,7796,7796h,13
frick,7796,7796i,13
frick,7796,7796l,13
frick,7796,7796m,13
frick,7796,7796n,13
frick,7796,7796o,13
frick,7796,7796p,13
frick,7796,7796q,13
frick,7797,7797,0
frick,7798,7798,14
frick,7799,7799,14
frick,7800,7800,0
frick,7801,7801,14
frick,7801,7801a,14
frick,7801,7801b,14
frick,7801,7801c,14
frick,7801,7801d,14
frick,7801,7801e,14
frick,7801,7801f,14
frick,7802,7802,14
frick,7802,7802a,14
frick,7802,7802b,14
frick,7802,7802c,14
frick,7802,7802d,14
frick,7802,7802e,14
frick,7802,7802f,14
frick,7803,7803,14
frick,7803,7803a,14
frick,7804,7804,0
frick,7805,7805,0
frick,7806,7806,14
frick,7806,7806a,14
frick,7806,7806b,14
frick,7806,7806c,14
frick,7806,7806d,14
frick,7806,7806e,14
frick,7806,7806f,14
frick,7806,7806g,14
frick,7806,7806h,14
frick,7806,7806i,14
frick,7806,7806l,14
frick,7806,7806m,14
frick,7806,7806n,14
frick,7806,7806o,14
frick,7806,7806p,14
frick,7807,7807,0
frick,7808,7808,0
frick,7809,7809,15
frick,7810,7810,15
frick,7811,7811,0
frick,7812,7812,15
frick,7813,7813,0
frick,7814,7814,15
frick,7815,7815,0
frick,7816,7816,15
frick,7817,7817,15
frick,7818,7818,0
frick,7819,7819,15
frick,7819,7819a,15
frick,7820,7820,0
frick,7821,7821,15
frick,7821,7821a,15
frick,7822,7822,15
frick,7823,7823,15
frick,7824,7824,15
frick,7825,7825,0
frick,7826,7826,0
frick,7827,7827,15
frick,7827,7827a,15
frick,7827,7827b,15
frick,7828,7828,0
frick,7829,7829,0
frick,7830,7830,0
frick,7831,7831,0
frick,7832,7832,15
frick,7832,7832a,15
frick,7832,7832b,15
frick,7832,7832c,15
frick,7833,7833,15
frick,7833,7833a,15
frick,7833,7833b,15
frick,7834,7834,15
frick,7835,7835,15
frick,7836,7836,15
frick,7837,7837,0
frick,7837,7837a,0
frick,7837,7837b,0
frick,7838,7838,15
frick,7838,7838a,15
frick,7839,7839,16
frick,7840,7840,16
frick,7841,7841,16
frick,7842,7842,0
frick,7843,7843,16
frick,7844,7844,16
frick,7845,7845,16
frick,7846,7846,16
frick,7847,7847,16
frick,7847,7847a,16
frick,7848,7848,16
frick,7849,7849,16
frick,7849,7849a,16
frick,7850,7850,16
frick,7851,7851,16
frick,7851,7851a,16
frick,7851,7851b,16
frick,7851,7851c,16
frick,7851,7851d,16
frick,7851,7851e,16
frick,7852,7852,17
frick,7853,7853,17
frick,7854,7854,0
frick,7855,7855,17
frick,7856,7856,18
frick,7856,7856a,18
frick,7857,7857,14
frick,7858,7858,14
frick,7859,7859,14
frick,7860,7860,14
frick,7861,7861,15
frick,7861,7861a,15
frick,7862,7862,15
frick,7863,7863,15
frick,7864,7864,15
frick,7865,7865,0
frick,7866,7866,15
frick,7867,7867,15
frick,7868,7868,15
frick,7869,7869,15
frick,7650,7650,15
frick,7870,7870,0
frick,7870,7870a,0
frick,7870,7870b,0
frick,7870,7870c,0
frick,7870,7870d,0
frick,7870,7870e,0
frick,7871,7871,0
frick,7872,7872,15
frick,7872,7872a,15
frick,7872,7872b,15
frick,7872,7872c,15
frick,7872,7872d,15
frick,7872,7872e,15
frick,7872,7872f,15
frick,7872,7872g,15
frick,7872,7872h,15
frick,7872,7872i,15
frick,7872,7872l,15
frick,7873,7873,0
frick,7874,7874,15
frick,7875,7875,15
frick,7876,7876,15
frick,7877,7877,15
frick,7877,7877a,15
frick,7878,7878,15
frick,7879,7879,15
frick,7880,7880,15
frick,7881,7881,15
frick,7882,7882,15
frick,7883,7883,15
frick,7884,7884,15
frick,7884,7884a,15
frick,7885,7885,15
frick,7886,7886,15
frick,7887,7887,15
frick,7888,7888,15
frick,7889,7889,15
frick,7889,7889a,15
frick,7890,7890,15
frick,7890,7890a,15
frick,7891,7891,0
frick,7892,7892,0
frick,7893,7893,0
frick,7894,7894,15
frick,7894,7894a,15
frick,7895,7895,15
frick,7896,7896,15
frick,7896,7896a,15
frick,7897,7897,16
frick,7898,7898,15
frick,7899,7899,0
frick,7651,7651,16
frick,7651,7651a,16
frick,7652,7652,16
frick,7653,7653,16
frick,7654,7654,15
frick,7654,7654a,15
frick,7655,7655,0
frick,7656,7656,16
frick,7657,7657,15
frick,7658,7658,16
frick,7659,7659,17
frick,7660,7660,16
frick,7661,7661,15
frick,7661,7661a,15
frick,7662,7662,15
frick,7663,7663,16
frick,7664,7664,16
frick,7665,7665,16
frick,7666,7666,16
frick,7667,7667,16
frick,7668,7668,14
frick,7669,7669,16
frick,7670,7670,0
frick,7671,7671,16
frick,7672,7672,15
frick,7673,7673,15
frick,7674,7674,15
frick,7675,7675,15
frick,7676,7676,0
frick,7677,7677,15
frick,7678,7678,15
frick,7679,7679,0
frick,7680,7680,15
frick,7681,7681,15
frick,7682,7682,15
frick,7683,7683,15
frick,7684,7684,15
frick,7685,7685,15
frick,7686,7686,15
frick,7687,7687,16
frick,7688,7688,15
frick,7689,7689,15
frick,7690,7690,16
frick,7691,7691,16
frick,7692,7692,16
frick,7693,7693,16
frick,7694,7694,16
frick,7695,7695,16
frick,7696,7696,15
frick,7900,7900,15
frick,7900,7900a,15
frick,7901,7901,15
frick,7902,7902,15
frick,7904,7904,15
frick,7905,7905,0
frick,7906,7906,15
frick,7907,7907,15
frick,7908,7908,15
frick,7909,7909,15
frick,7909,7909a,15
frick,7909,7909aa,15
frick,7909,7909ab,15
frick,7909,7909ac,15
frick,7909,7909ad,15
frick,7909,7909ae,15
frick,7909,7909b,15
frick,7909,7909c,15
frick,7909,7909d,15
frick,7909,7909e,15
frick,7909,7909f,15
frick,7909,7909g,15
frick,7909,7909h,15
frick,7909,7909i,15
frick,7909,7909l,15
frick,7909,7909m,15
frick,7909,7909n,15
frick,7909,7909o,15
frick,7909,7909p,15
frick,7909,7909r,15
frick,7909,7909s,15
frick,7909,7909t,15
frick,7909,7909u,15
frick,7909,7909v,15
frick,7909,7909z,15
frick,7910,7910,15
frick,7911,7911,16
frick,7912,7912,16
frick,7913,7913,16
frick,7914,7914,0
frick,7915,7915,0
frick,7917,7917,16
frick,7918,7918,16
frick,7920,7920,16
frick,7920,7920a,16
frick,7920,7920b,16
frick,7920,7920c,16
frick,7921,7921,16
frick,7922,7922,16
frick,7923,7923,16
frick,7924,7924,16
frick,7925,7925,16
frick,7926,7926,16
frick,7927,7927,0
frick,7928,7928,16
frick,7929,7929,16
frick,7930,7930,0
frick,7931,7931,16
frick,7932,7932,16
frick,7933,7933,16
frick,7934,7934,16
frick,7935,7935,16
frick,7936,7936,0
frick,7937,7937,16
frick,7938,7938,16
frick,7938,7938a,16
frick,7939,7939,16
frick,7939,7939a,16
frick,7939,7939aa,16
frick,7939,7939ab,16
frick,7939,7939ac,16
frick,7939,7939ad,16
frick,7939,7939ae,16
frick,7939,7939af,16
frick,7939,7939ag,16
frick,7939,7939ah,16
frick,7939,7939ai,16
frick,7939,7939al,16
frick,7939,7939am,16
frick,7939,7939an,16
frick,7939,7939ao,16
frick,7939,7939ap,16
frick,7939,7939aq,16
frick,7939,7939ar,16
frick,7939,7939as,16
frick,7939,7939at,16
frick,7939,7939au,16
frick,7939,7939av,16
frick,7939,7939az,16
frick,7939,7939b,16
frick,7939,7939ba,16
frick,7939,7939bb,16
frick,7939,7939bc,16
frick,7939,7939bd,16
frick,7939,7939be,16
frick,7939,7939bf,16
frick,7939,7939bg,16
frick,7939,7939bh,16
frick,7939,7939bi,16
frick,7939,7939bl,16
frick,7939,7939c,16
frick,7939,7939d,16
frick,7939,7939e,16
frick,7939,7939f,16
frick,7939,7939g,16
frick,7939,7939h,16
frick,7939,7939i,16
frick,7939,7939l,16
frick,7939,7939m,16
frick,7939,7939n,16
frick,7939,7939o,16
frick,7939,7939p,16
frick,7939,7939q,16
frick,7939,7939r,16
frick,7939,7939s,16
frick,7939,7939t,16
frick,7939,7939u,16
frick,7939,7939v,16
frick,7939,7939z,16
frick,7941,7941,16
frick,7942,7942,16
frick,7942,7942a,16
frick,7943,7943,0
frick,7944,7944,16
frick,7946,7946,0
frick,7948,7948,16
frick,7949,7949,16
frick,7950,7950,16
frick,7951,7951,16
frick,7951,7951a,16
frick,7952,7952,16
frick,7953,7953,16
frick,7954,7954,15
frick,7955,7955,0
frick,7956,7956,0
frick,1,1,13
frick,10,10,13
frick,100,100,14
frick,101,101,14
frick,102,102,14
frick,102,102a,14
frick,102,102b,14
frick,103,103,14
frick,103,103a,14
frick,103,103b,14
frick,104,104,14
frick,105,105,14
frick,105,105a,14
frick,105,105b,14
frick,106,106,14
frick,106,106a,14
frick,107,107,0
frick,108,108,14
frick,109,109,14
frick,10,10a,13
frick,10,10b,13
frick,10,10c,13
frick,10,10d,13
frick,10,10e,13
frick,10,10f,13
frick,10,10g,13
frick,10,10h,13
frick,11,11,13
frick,110,110,14
frick,12,12,0
frick,12,12a,0
frick,13,13,13
frick,14,14,13
frick,14,14a,13
frick,14,14b,13
frick,14,14c,13
frick,15,15,13
frick,15,15a,13
frick,15,15b,13
frick,15,15c,13
frick,15,15d,13
frick,15,15e,13
frick,15,15f,13
frick,15,15g,13
frick,16,16,13
frick,16,16a,13
frick,16,16b,13
frick,17,17,0
frick,17,17a,0
frick,18,18,13
frick,18,18a,13
frick,19,19,13
frick,19,19a,13
frick,19,19b,13
frick,19,19c,13
frick,19,19d,13
frick,1,1a,13
frick,2,2,13
frick,20,20,13
frick,21,21,13
frick,21,21a,13
frick,21,21b,13
frick,22,22,13
frick,22,22a,13
frick,23,23,13
frick,24,24,13
frick,25,25,13
frick,26,26,13
frick,27,27,13
frick,27,27a,13
frick,27,27b,13
frick,27,27c,13
frick,27,27d,13
frick,27,27e,13
frick,28,28,13
frick,29,29,13
frick,29,29a,13
frick,29,29b,13
frick,29,29c,13
frick,29,29d,13
frick,2,2a,13
frick,2,2b,13
frick,3,3,13
frick,30,30,13
frick,30,30a,13
frick,31,31,13
frick,32,32,13
frick,32,32a,13
frick,33,33,13
frick,34,34,13
frick,35,35,13
frick,36,36,13
frick,36,36a,13
frick,37,37,13
frick,38,38,13
frick,39,39,13
frick,4,4,13
frick,40,40,13
frick,41,41,13
frick,42,42,13
frick,43,43,13
frick,44,44,14
frick,44,44a,14
frick,45,45,14
frick,46,46,14
frick,47,47,14
frick,48,48,14
frick,49,49,14
frick,5,5,0
frick,50,50,14
frick,50,50a,14
frick,51,51,14
frick,52,52,14
frick,52,52a,14
frick,53,53,14
frick,54,54,0
frick,55,55,14
frick,56,56,14
frick,56,56a,14
frick,56,56b,14
frick,56,56c,14
frick,56,56d,14
frick,56,56e,14
frick,56,56f,14
frick,56,56g,14
frick,56,56h,14
frick,56,56i,14
frick,56,56l,14
frick,57,57,14
frick,58,58,14
frick,58,58a,14
frick,58,58b,14
frick,58,58c,14
frick,59,59,14
frick,5,5a,0
frick,6,6,13
frick,60,60,14
frick,61,61,0
frick,62,62,14
frick,63,63,14
frick,64,64,14
frick,65,65,14
frick,66,66,14
frick,66,66a,14
frick,67,67,14
frick,68,68,14
frick,69,69,14
frick,7,7,13
frick,70,70,14
frick,70,70a,14
frick,70,70b,14
frick,70,70c,14
frick,71,71,14
frick,72,72,14
frick,72,72a,14
frick,73,73,14
frick,74,74,0
frick,74,74a,0
frick,74,74b,0
frick,74,74c,0
frick,75,75,14
frick,76,76,14
frick,77,77,0
frick,78,78,14
frick,79,79,14
frick,7,7a,13
frick,7,7b,13
frick,7,7c,13
frick,7,7d,13
frick,8,8,13
frick,80,80,14
frick,81,81,14
frick,82,82,14
frick,83,83,14
frick,84,84,14
frick,85,85,14
frick,85,85a,14
frick,86,86,14
frick,87,87,14
frick,88,88,14
frick,89,89,14
frick,89,89a,14
frick,9,9,13
frick,90,90,14
frick,91,91,14
frick,92,92,14
frick,93,93,14
frick,94,94,14
frick,95,95,14
frick,96,96,14
frick,97,97,14
frick,98,98,14
frick,99,99,14
frick,9,9a,13
frick,9,9b,13
frick,9,9c,13
frick,9,9d,13
frick,9,9e,13
frick,111,111,14
frick,111,111a,14
frick,111,111b,14
frick,112,112,14
frick,113,113,14
frick,114,114,14
frick,115,115,0
frick,115,115a,0
frick,115,115b,0
frick,116,116,14
frick,117,117,14
frick,118,118,14
frick,119,119,14
frick,120,120,14
frick,121,121,14
frick,122,122,14
frick,122,122a,14
frick,122,122b,14
frick,122,122c,14
frick,122,122d,14
frick,123,123,14
frick,123,123a,14
frick,123,123b,14
frick,123,123c,14
frick,123,123d,14
frick,124,124,14
frick,125,125,14
frick,126,126,0
frick,127,127,14
frick,127,127a,14
frick,128,128,14
frick,129,129,14
frick,129,129a,14
frick,129,129b,14
frick,129,129c,14
frick,129,129d,14
frick,129,129e,14
frick,129,129f,14
frick,129,129g,14
frick,129,129h,14
frick,130,130,14
frick,131,131,14
frick,132,132,14
frick,132,132a,14
frick,133,133,14
frick,134,134,14
frick,135,135,14
frick,136,136,14
frick,137,137,14
frick,137,137a,14
frick,137,137b,14
frick,137,137c,14
frick,137,137d,14
frick,137,137e,14
frick,137,137f,14
frick,138,138,14
frick,139,139,14
frick,139,139a,14
frick,139,139b,14
frick,139,139c,14
frick,139,139d,14
frick,140,140,14
frick,140,140a,14
frick,140,140b,14
frick,141,141,14
frick,141,141a,14
frick,141,141b,14
frick,141,141c,14
frick,142,142,14
frick,143,143,14
frick,144,144,0
frick,145,145,14
frick,146,146,14
frick,147,147,14
frick,148,148,14
frick,149,149,0
frick,150,150,14
frick,151,151,14
frick,151,151a,14
frick,151,151b,14
frick,152,152,14
frick,153,153,14
frick,154,154,14
frick,155,155,14
frick,156,156,14
frick,157,157,14
frick,158,158,14
frick,158,158a,14
frick,159,159,14
frick,160,160,14
frick,160,160a,14
frick,160,160b,14
frick,160,160c,14
frick,161,161,14
frick,162,162,14
frick,162,162a,14
frick,162,162b,14
frick,162,162c,14
frick,162,162d,14
frick,162,162e,14
frick,162,162f,14
frick,162,162g,14
frick,162,162h,14
frick,162,162i,14
frick,162,162l,14
frick,162,162m,14
frick,163,163,14
frick,164,164,14
frick,165,165,14
frick,166,166,0
frick,167,167,14
frick,168,168,14
frick,169,169,14
frick,170,170,14
frick,171,171,14
frick,172,172,14
frick,173,173,14
frick,174,174,14
frick,175,175,14
frick,176,176,14
frick,177,177,14
frick,178,178,14
frick,179,179,14
frick,180,180,14
frick,181,181,14
frick,182,182,14
frick,182,182a,14
frick,183,183,14
frick,184,184,14
frick,185,185,14
frick,186,186,14
frick,187,187,14
frick,188,188,14
frick,189,189,14
frick,190,190,14
frick,191,191,14
frick,192,192,14
frick,193,193,14
frick,194,194,14
frick,195,195,14
frick,195,195a,14
frick,196,196,14
frick,197,197,14
frick,198,198,14
frick,199,199,14
frick,199,199a,14
frick,200,200,14
frick,200,200a,14
frick,201,201,14
frick,202,202,14
frick,203,203,14
frick,204,204,14
frick,205,205,14
frick,206,206,14
frick,207,207,14
frick,208,208,14
frick,209,209,14
frick,210,210,14
frick,211,211,14
frick,212,212,14
frick,213,213,14
frick,214,214,14
frick,215,215,14
frick,216,216,14
frick,217,217,14
frick,217,217a,14
frick,218,218,14
frick,219,219,14
frick,220,220,14
frick,221,221,14
frick,222,222,15
frick,223,223,15
frick,224,224,15
frick,225,225,15
frick,226,226,15
frick,227,227,15
frick,228,228,15
frick,229,229,15
frick,230,230,15
frick,231,231,15
frick,231,231a,15
frick,232,232,15
frick,233,233,15
frick,234,234,15
frick,235,235,15
frick,235,235a,15
frick,235,235b,15
frick,235,235c,15
frick,235,235d,15
frick,235,235e,15
frick,236,236,15
frick,237,237,15
frick,238,238,15
frick,239,239,0
frick,240,240,15
frick,240,240a,15
frick,241,241,15
frick,242,242,15
frick,243,243,15
frick,244,244,15
frick,574,574,15
frick,575,575,15
frick,576,576,15
frick,577,577,15
frick,578,578,15
frick,579,579,15
frick,580,580,15
frick,581,581,15
frick,582,582,15
frick,583,583,15
frick,584,584,15
frick,585,585,15
frick,586,586,15
frick,587,587,15
frick,588,588,15
frick,589,589,15
frick,590,590,15
frick,591,591,16
frick,592,592,15
frick,593,593,15
frick,594,594,15
frick,595,595,15
frick,596,596,15
frick,597,597,15
frick,598,598,15
frick,599,599,15
frick,600,600,15
frick,601,601,15
frick,602,602,15
frick,603,603,16
frick,604,604,15
frick,605,605,15
frick,606,606,15
frick,607,607,15
frick,608,608,15
frick,609,609,15
frick,610,610,15
frick,611,611,15
frick,611,611a,15
frick,611,611b,15
frick,612,612,15
frick,613,613,15
frick,614,614,15
frick,614,614a,15
frick,614,614b,15
frick,615,615,15
frick,616,616,0
frick,617,617,15
frick,618,618,15
frick,619,619,15
frick,620,620,15
frick,620,620a,15
frick,621,621,15
frick,621,621a,15
frick,622,622,15
frick,622,622a,15
frick,622,622b,15
frick,623,623,15
frick,624,624,15
frick,625,625,15
frick,626,626,0
frick,627,627,15
frick,628,628,15
frick,628,628a,15
frick,628,628b,15
frick,628,628c,15
frick,628,628d,15
frick,628,628e,15
frick,629,629,15
frick,630,630,15
frick,630,630a,15
frick,630,630b,15
frick,630,630c,15
frick,631,631,15
frick,631,631a,15
frick,631,631b,15
frick,632,632,15
frick,632,632a,15
frick,632,632b,15
frick,633,633,15
frick,634,634,15
frick,634,634a,15
frick,635,635,15
frick,636,636,15
frick,637,637,15
frick,638,638,15
frick,638,638a,15
frick,639,639,15
frick,640,640,15
frick,640,640a,15
frick,640,640b,15
frick,640,640c,15
frick,640,640d,15
frick,640,640e,15
frick,641,641,15
frick,641,641a,15
frick,641,641b,15
frick,642,642,15
frick,643,643,15
frick,643,643a,15
frick,643,643b,15
frick,644,644,0
frick,645,645,15
frick,646,646,15
frick,647,647,15
frick,648,648,15
frick,648,648a,15
frick,648,648b,15
frick,648,648c,15
frick,648,648d,15
frick,649,649,0
frick,649,649a,0
frick,650,650,15
frick,650,650a,15
frick,650,650b,15
frick,650,650c,15
frick,650,650d,15
frick,651,651,15
frick,652,652,15
frick,652,652a,15
frick,653,653,15
frick,654,654,15
frick,655,655,15
frick,656,656,15
frick,656,656a,15
frick,657,657,15
frick,658,658,15
frick,659,659,19
frick,660,660,15
frick,661,661,0
frick,662,662,15
frick,662,662a,15
frick,662,662b,15
frick,662,662c,15
frick,663,663,15
frick,664,664,15
frick,665,665,15
frick,666,666,15
frick,667,667,15
frick,668,668,15
frick,669,669,15
frick,670,670,16
frick,671,671,15
frick,672,672,15
frick,672,672a,15
frick,672,672b,15
frick,672,672c,15
frick,672,672d,15
frick,672,672e,15
frick,673,673,15
frick,673,673a,15
frick,673,673b,15
frick,674,674,15
frick,675,675,15
frick,675,675a,15
frick,675,675b,15
frick,676,676,15
frick,677,677,15
frick,678,678,15
frick,679,679,15
frick,680,680,15
frick,681,681,15
frick,682,682,15
frick,683,683,15
frick,684,684,16
frick,685,685,15
frick,685,685a,15
frick,686,686,15
frick,686,686a,15
frick,687,687,15
frick,687,687a,15
frick,688,688,15
frick,689,689,15
frick,690,690,15
frick,691,691,15
frick,692,692,15
frick,693,693,18
frick,694,694,18
frick,695,695,18
frick,696,696,18
frick,697,697,0
frick,698,698,16
frick,699,699,15
frick,700,700,16
frick,701,701,16
frick,701,701a,16
frick,702,702,16
frick,703,703,0
frick,704,704,16
frick,705,705,16
frick,706,706,16
frick,707,707,16
frick,707,707a,16
frick,707,707b,16
frick,707,707c,16
frick,707,707d,16
frick,707,707e,16
frick,708,708,16
frick,709,709,16
frick,710,710,16
frick,245,245,0
frick,246,246,0
frick,247,247,15
frick,248,248,15
frick,248,248a,15
frick,248,248b,15
frick,249,249,15
frick,249,249a,15
frick,249,249b,15
frick,250,250,15
frick,250,250a,15
frick,250,250b,15
frick,251,251,15
frick,251,251a,15
frick,252,252,15
frick,253,253,15
frick,254,254,0
frick,255,255,15
frick,256,256,15
frick,257,257,15
frick,258,258,15
frick,259,259,15
frick,260,260,15
frick,261,261,0
frick,262,262,15
frick,263,263,0
frick,264,264,15
frick,265,265,15
frick,266,266,15
frick,267,267,15
frick,268,268,15
frick,269,269,0
frick,270,270,15
frick,271,271,0
frick,272,272,15
frick,273,273,15
frick,273,273a,15
frick,273,273b,15
frick,273,273c,15
frick,273,273d,15
frick,274,274,15
frick,275,275,15
frick,276,276,15
frick,277,277,0
frick,278,278,15
frick,279,279,15
frick,280,280,15
frick,280,280a,15
frick,281,281,0
frick,282,282,15
frick,283,283,15
frick,284,284,15
frick,285,285,15
frick,286,286,15
frick,287,287,15
frick,287,287a,15
frick,288,288,15
frick,288,288a,15
frick,289,289,15
frick,290,290,0
frick,291,291,15
frick,292,292,15
frick,293,293,15
frick,294,294,0
frick,295,295,15
frick,296,296,15
frick,297,297,15
frick,298,298,15
frick,299,299,15
frick,300,300,0
frick,301,301,15
frick,302,302,15
frick,303,303,15
frick,304,304,15
frick,305,305,15
frick,306,306,15
frick,307,307,15
frick,308,308,15
frick,309,309,15
frick,310,310,15
frick,311,311,15
frick,312,312,15
frick,313,313,15
frick,314,314,15
frick,315,315,15
frick,316,316,15
frick,317,317,15
frick,318,318,15
frick,319,319,15
frick,320,320,15
frick,321,321,15
frick,322,322,15
frick,323,323,15
frick,324,324,15
frick,324,324a,15
frick,325,325,15
frick,326,326,15
frick,327,327,15
frick,328,328,15
frick,329,329,15
frick,330,330,15
frick,331,331,15
frick,332,332,15
frick,333,333,15
frick,334,334,15
frick,334,334a,15
frick,335,335,15
frick,336,336,15
frick,337,337,15
frick,338,338,15
frick,339,339,15
frick,340,340,15
frick,341,341,15
frick,342,342,15
frick,343,343,15
frick,344,344,15
frick,345,345,15
frick,345,345a,15
frick,346,346,0
frick,347,347,15
frick,348,348,15
frick,349,349,15
frick,350,350,15
frick,351,351,15
frick,352,352,0
frick,353,353,15
frick,353,353a,15
frick,354,354,15
frick,355,355,15
frick,355,355a,15
frick,355,355b,15
frick,355,355c,15
frick,355,355d,15
frick,356,356,15
frick,356,356a,15
frick,357,357,15
frick,358,358,15
frick,359,359,15
frick,360,360,15
frick,361,361,15
frick,362,362,15
frick,363,363,15
frick,364,364,15
frick,365,365,15
frick,366,366,15
frick,367,367,15
frick,368,368,15
frick,369,369,15
frick,370,370,15
frick,371,371,15
frick,372,372,15
frick,373,373,15
frick,374,374,15
frick,375,375,15
frick,376,376,15
frick,377,377,15
frick,378,378,15
frick,379,379,15
frick,380,380,15
frick,381,381,15
frick,382,382,15
frick,383,383,15
frick,383,383a,15
frick,384,384,15
frick,385,385,15
frick,386,386,15
frick,387,387,15
frick,388,388,15
frick,389,389,15
frick,389,389a,15
frick,391,391,15
frick,392,392,15
frick,393,393,15
frick,394,394,15
frick,395,395,15
frick,395,395a,15
frick,396,396,15
